instance_id,language,difficulty,prompt_chars,interface_chars,url_count,code_fence_count,checkbox_line_count,file_path_hint_count,signature_block_count,needs_deepswe_prompt_change,reasons
yannickcr__eslint-plugin-react-1086,js,medium,467,1107,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-1089,js,medium,809,33,0,2,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-1093,js,medium,642,33,0,2,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-1256,js,medium,2077,33,0,4,0,11,0,True,code_fences|file_path_hints
yannickcr__eslint-plugin-react-1547,js,medium,775,2160,0,8,0,0,12,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-161,js,medium,480,690,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-1616,js,medium,453,33,0,4,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-1653,js,medium,1613,33,1,4,0,10,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-1735,js,medium,390,33,0,0,0,0,0,False,
yannickcr__eslint-plugin-react-1829,js,medium,1127,2972,0,4,0,0,20,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-1851,js,medium,328,33,1,2,0,1,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-1868,js,medium,987,33,0,2,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-1883,js,medium,717,33,0,4,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-223,js,medium,244,680,0,0,0,0,4,True,interface_dump|signature_blocks
yannickcr__eslint-plugin-react-274,js,medium,263,983,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-2755,js,medium,4458,635,1,2,0,0,4,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
yannickcr__eslint-plugin-react-2943,js,medium,2159,33,3,4,0,4,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-2949,js,medium,1856,33,1,2,0,11,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-430,js,medium,333,33,0,2,0,0,0,True,code_fences
yannickcr__eslint-plugin-react-601,js,medium,365,33,0,0,0,0,0,False,
yannickcr__eslint-plugin-react-644,js,medium,1850,33,3,2,0,0,0,True,external_urls|code_fences
yannickcr__eslint-plugin-react-676,js,medium,456,1967,0,0,0,0,12,True,interface_dump|signature_blocks
yannickcr__eslint-plugin-react-707,js,medium,624,2643,2,2,0,0,15,True,interface_dump|external_urls|code_fences|signature_blocks
yannickcr__eslint-plugin-react-719,js,medium,574,33,1,6,0,1,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-72,js,medium,411,895,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-722,js,medium,289,1060,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
yannickcr__eslint-plugin-react-755,js,medium,715,33,1,10,0,1,0,True,external_urls|code_fences|file_path_hints
yannickcr__eslint-plugin-react-768,js,medium,1511,33,0,8,0,14,0,True,code_fences|file_path_hints
yannickcr__eslint-plugin-react-773,js,medium,2816,33,0,10,0,24,0,True,long_prompt|code_fences|file_path_hints
yannickcr__eslint-plugin-react-78,js,medium,631,33,2,2,0,0,0,True,external_urls|code_fences
yannickcr__eslint-plugin-react-82,js,medium,421,33,0,0,0,0,0,False,
yargs__yargs-1352,js,medium,473,2161,0,4,0,0,12,True,interface_dump|code_fences|signature_blocks
yargs__yargs-1366,js,medium,925,561,4,0,0,4,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
yargs__yargs-1414,js,medium,544,2776,0,4,0,0,16,True,interface_dump|code_fences|signature_blocks
yargs__yargs-1422,js,medium,994,2320,0,8,0,0,16,True,interface_dump|code_fences|signature_blocks
yargs__yargs-1459,js,medium,1252,1450,1,4,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
yargs__yargs-1554,js,medium,495,33,0,0,0,0,0,False,
yargs__yargs-549,js,medium,2161,2806,0,6,0,5,8,True,interface_dump|code_fences|file_path_hints|signature_blocks
yargs__yargs-658,js,medium,340,1247,0,0,0,0,4,True,interface_dump|signature_blocks
yargs__yargs-740,js,medium,711,2369,1,0,0,0,12,True,interface_dump|external_urls|signature_blocks
yargs__yargs-972,js,medium,732,33,0,2,0,0,0,True,code_fences
yargs__yargs-988,js,medium,1206,1347,0,8,0,7,8,True,interface_dump|code_fences|file_path_hints|signature_blocks
yargs__yargs-parser-102,js,medium,873,33,0,8,0,0,0,True,code_fences
yargs__yargs-parser-164,js,medium,500,33,0,4,0,0,0,True,code_fences
yargs__yargs-parser-171,js,medium,1137,1234,0,6,0,8,4,True,interface_dump|code_fences|file_path_hints|signature_blocks
yargs__yargs-parser-234,js,medium,1179,33,0,4,0,13,0,True,code_fences|file_path_hints
yargs__yargs-parser-262,js,medium,612,33,0,10,0,0,0,True,code_fences
yargs__yargs-parser-45,js,medium,459,590,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
zalando__zappr-242,js,medium,85,1358,0,0,0,1,12,True,interface_dump|file_path_hints|signature_blocks
zalando__zappr-504,js,medium,293,33,1,0,0,1,0,True,external_urls|file_path_hints
zooniverse__panoptes-front-end-4396,js,medium,341,33,1,0,0,1,0,True,external_urls|file_path_hints
atk4__data-1227,php,easy,410,518,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
auth0__auth0-php-665,php,easy,1430,937,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
auth0__auth0-php-732,php,easy,3037,1001,8,2,7,0,4,True,long_prompt|interface_dump|external_urls|code_fences|issue_template_boilerplate|signature_blocks
behat__behat-1631,php,easy,3593,929,0,2,0,0,4,True,long_prompt|interface_dump|code_fences|signature_blocks
behat__gherkin-294,php,easy,1362,1745,3,2,0,0,12,True,interface_dump|external_urls|code_fences|signature_blocks
behat__gherkin-343,php,easy,471,33,0,2,0,0,0,True,code_fences
bensampo__laravel-enum-210,php,easy,442,33,0,4,0,0,0,True,code_fences
bensampo__laravel-enum-264,php,easy,722,564,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
box-project__box-644,php,easy,373,33,1,0,0,0,0,True,external_urls
briannesbitt__carbon-2665,php,easy,1527,33,2,2,0,0,0,True,external_urls|code_fences
briannesbitt__carbon-2745,php,easy,2582,1701,3,6,0,0,12,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
briannesbitt__carbon-2752,php,easy,2328,978,3,6,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
briannesbitt__carbon-2801,php,easy,2437,33,3,6,0,0,0,True,external_urls|code_fences
briannesbitt__carbon-3144,php,easy,2032,1337,0,0,0,0,12,True,interface_dump|signature_blocks
cakephp__chronos-435,php,easy,618,814,0,0,0,0,4,True,interface_dump|signature_blocks
cakephp__chronos-459,php,easy,409,33,0,0,0,0,0,False,
codeception__codeception-6477,php,easy,2514,555,0,12,0,0,4,True,long_prompt|interface_dump|code_fences|signature_blocks
cuyz__valinor-534,php,easy,926,968,2,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
cuyz__valinor-596,php,easy,1920,1570,0,6,0,0,4,True,interface_dump|code_fences|signature_blocks
cuyz__valinor-597,php,easy,721,33,0,2,0,0,0,True,code_fences
damienharper__auditor-118,php,easy,675,720,0,0,0,0,4,True,interface_dump|signature_blocks
damienharper__auditor-120,php,easy,772,33,1,2,0,0,0,True,external_urls|code_fences
damienharper__auditor-139,php,easy,2174,33,1,4,0,0,0,True,external_urls|code_fences
damienharper__auditor-175,php,easy,1068,33,1,0,0,0,0,True,external_urls
damienharper__auditor-19,php,easy,1327,33,1,0,0,0,0,True,external_urls
damienharper__auditor-96,php,easy,4532,33,1,4,0,0,0,True,long_prompt|external_urls|code_fences
dedoc__scramble-351,php,easy,565,33,2,2,0,0,0,True,external_urls|code_fences
dedoc__scramble-362,php,easy,1111,1239,0,0,0,0,8,True,interface_dump|signature_blocks
defstudio__telegraph-205,php,easy,89,934,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
defstudio__telegraph-206,php,easy,168,812,1,2,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
defstudio__telegraph-424,php,easy,325,1083,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
doctrine__dbal-4287,php,easy,451,870,1,0,0,0,3,True,interface_dump|external_urls|signature_blocks
doctrine__dbal-4414,php,easy,2310,1470,4,2,0,0,16,True,interface_dump|external_urls|code_fences|signature_blocks
doctrine__dbal-4422,php,easy,1014,33,3,4,0,0,0,True,external_urls|code_fences
doctrine__orm-11308,php,easy,1026,747,2,0,0,0,4,True,interface_dump|external_urls|signature_blocks
doctrine__orm-11387,php,easy,4904,1926,0,14,0,0,24,True,long_prompt|interface_dump|code_fences|signature_blocks
doctrine__orm-11445,php,easy,1586,33,2,8,0,0,0,True,external_urls|code_fences
doctrine__orm-9381,php,easy,2190,33,0,4,0,0,0,True,code_fences
doctrine__orm-9616,php,easy,2842,1170,0,18,0,0,4,True,long_prompt|interface_dump|code_fences|signature_blocks
ec-cube__ec-cube2-1037,php,easy,294,33,1,0,0,0,0,True,external_urls
ec-cube__ec-cube2-1108,php,easy,465,33,1,0,0,0,0,True,external_urls
ec-cube__ec-cube2-1112,php,easy,841,33,0,2,0,0,0,True,code_fences
ec-cube__ec-cube2-1113,php,easy,607,909,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
echolabsdev__prism-132,php,easy,336,33,0,0,0,0,0,False,
expressionengine__expressionengine-3690,php,easy,658,33,1,0,0,0,0,True,external_urls
expressionengine__expressionengine-4775,php,easy,573,3056,2,2,0,0,12,True,interface_dump|external_urls|code_fences|signature_blocks
fakerphp__faker-661,php,easy,473,33,1,0,0,0,0,True,external_urls
friendsofphp__php-cs-fixer-5404,php,easy,943,33,0,4,0,0,0,True,code_fences
friendsofphp__php-cs-fixer-5454,php,easy,2655,33,0,10,0,0,0,True,long_prompt|code_fences
friendsofphp__php-cs-fixer-5484,php,easy,237,33,1,2,0,0,0,True,external_urls|code_fences
friendsofphp__php-cs-fixer-5610,php,easy,733,2038,0,6,0,0,16,True,interface_dump|code_fences|signature_blocks
friendsofphp__php-cs-fixer-5791,php,easy,1012,1187,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
friendsofphp__php-cs-fixer-6007,php,easy,2821,33,0,12,0,0,0,True,long_prompt|code_fences
friendsofphp__php-cs-fixer-6015,php,easy,456,33,1,2,0,0,0,True,external_urls|code_fences
friendsofphp__php-cs-fixer-6117,php,easy,842,33,0,2,0,0,0,True,code_fences
friendsofphp__php-cs-fixer-6180,php,easy,3315,33,5,6,0,0,0,True,long_prompt|external_urls|code_fences
friendsofphp__php-cs-fixer-6440,php,easy,870,33,0,3,0,0,0,True,code_fences
friendsofphp__php-cs-fixer-6476,php,easy,2371,33,2,10,0,0,0,True,external_urls|code_fences
friendsofphp__php-cs-fixer-6487,php,easy,2414,33,2,8,0,0,0,True,external_urls|code_fences
friendsofphp__php-cs-fixer-6565,php,easy,589,33,0,3,0,0,0,True,code_fences
getsentry__sentry-laravel-633,php,easy,604,33,0,2,0,0,0,True,code_fences
getsentry__sentry-laravel-751,php,easy,875,943,2,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
getsentry__sentry-laravel-756,php,easy,460,1802,0,0,0,0,16,True,interface_dump|signature_blocks
getsentry__sentry-laravel-783,php,easy,1369,33,0,4,0,0,0,True,code_fences
getsentry__sentry-php-1276,php,easy,3259,33,0,4,0,0,0,True,long_prompt|code_fences
getsentry__sentry-php-1280,php,easy,3259,1514,0,4,0,0,8,True,long_prompt|interface_dump|code_fences|signature_blocks
getsentry__sentry-php-1370,php,easy,2678,33,1,2,0,0,0,True,long_prompt|external_urls|code_fences
getsentry__sentry-php-1378,php,easy,735,860,3,0,0,0,8,True,interface_dump|external_urls|signature_blocks
getsentry__sentry-php-1407,php,easy,596,33,2,0,0,0,0,True,external_urls
guzzle__psr7-492,php,easy,1047,33,0,2,0,0,0,True,code_fences
guzzle__psr7-532,php,easy,590,1789,3,0,0,0,12,True,interface_dump|external_urls|signature_blocks
guzzle__psr7-568,php,easy,706,33,1,0,0,0,0,True,external_urls
horstoeko__zugferd-209,php,easy,550,1932,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
horstoeko__zugferd-287,php,easy,1137,33,2,2,2,0,0,True,external_urls|code_fences|issue_template_boilerplate
hotmeteor__spectator-104,php,easy,1337,33,1,4,0,0,0,True,external_urls|code_fences
hotmeteor__spectator-124,php,easy,4476,33,4,12,0,0,0,True,long_prompt|external_urls|code_fences
hotmeteor__spectator-173,php,easy,3312,33,5,8,0,0,0,True,long_prompt|external_urls|code_fences
hotmeteor__spectator-181,php,easy,1211,1399,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
hotmeteor__spectator-182,php,easy,2489,33,0,6,0,0,0,True,code_fences
hotmeteor__spectator-89,php,easy,1700,33,0,4,0,0,0,True,code_fences
humbug__php-scoper-1024,php,easy,497,33,1,0,0,0,0,True,external_urls
humbug__php-scoper-417,php,easy,2172,33,0,8,0,0,0,True,code_fences
humbug__php-scoper-629,php,easy,114,520,0,0,0,0,4,True,interface_dump|signature_blocks
humbug__php-scoper-712,php,easy,2032,33,4,8,0,0,0,True,external_urls|code_fences
humbug__php-scoper-811,php,easy,1207,877,3,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
humbug__php-scoper-846,php,easy,906,683,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
hwi__hwioauthbundle-1768,php,easy,1372,33,0,2,0,0,0,True,code_fences
inertiajs__inertia-laravel-592,php,easy,1145,33,3,0,0,0,0,True,external_urls
jsonmapper__jsonmapper-126,php,easy,454,33,0,4,0,0,0,True,code_fences
jsonmapper__jsonmapper-61,php,easy,621,33,1,2,0,0,0,True,external_urls|code_fences
jsonmapper__jsonmapper-64,php,easy,870,33,0,2,0,0,0,True,code_fences
jsonmapper__jsonmapper-68,php,easy,636,1273,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kbsali__php-redmine-api-258,php,easy,422,33,0,2,0,0,0,True,code_fences
kbsali__php-redmine-api-275,php,easy,995,33,2,0,0,0,0,True,external_urls
kbsali__php-redmine-api-309,php,easy,638,33,0,4,0,0,0,True,code_fences
knuckleswtf__scribe-318,php,easy,7407,33,4,4,1,0,0,True,long_prompt|external_urls|code_fences|issue_template_boilerplate
knuckleswtf__scribe-54,php,easy,5835,33,1,6,1,0,0,True,long_prompt|external_urls|code_fences|issue_template_boilerplate
knuckleswtf__scribe-609,php,easy,2146,1115,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
knuckleswtf__scribe-667,php,easy,1496,33,3,6,1,0,0,True,external_urls|code_fences|issue_template_boilerplate
laminas__laminas-validator-412,php,easy,1226,33,2,0,0,0,0,True,external_urls
laravel-shift__blueprint-418,php,easy,947,33,0,6,0,0,0,True,code_fences
laravel-shift__blueprint-581,php,easy,733,1512,0,0,0,0,7,True,interface_dump|signature_blocks
laravel-shift__blueprint-724,php,easy,1338,723,1,8,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
laravel-shift__blueprint-737,php,easy,3027,33,3,4,0,0,0,True,long_prompt|external_urls|code_fences
laravel__framework-35131,php,easy,1248,33,1,2,0,0,0,True,external_urls|code_fences
laravel__framework-35827,php,easy,2822,33,2,10,0,0,0,True,long_prompt|external_urls|code_fences
laravel__framework-38962,php,easy,2239,33,5,2,0,0,0,True,external_urls|code_fences
laravel__framework-40278,php,easy,693,1116,1,1,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
laravel__framework-40822,php,easy,1526,651,1,8,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
laravel__framework-40921,php,easy,4237,816,0,0,0,0,4,True,long_prompt|interface_dump|signature_blocks
laravel__framework-40967,php,easy,1058,774,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
laravel__framework-41120,php,easy,550,539,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
laravel__framework-41133,php,easy,939,33,0,4,0,0,0,True,code_fences
laravel__framework-42341,php,easy,1560,33,1,10,0,0,0,True,external_urls|code_fences
laravel__framework-42606,php,easy,1104,1563,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
laravel__framework-43609,php,easy,1110,1981,1,6,0,0,12,True,interface_dump|external_urls|code_fences|signature_blocks
laravel__framework-44319,php,easy,748,523,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
laravel__framework-44330,php,easy,2108,33,1,6,0,0,0,True,external_urls|code_fences
laravel__framework-44473,php,easy,987,1949,1,2,0,0,20,True,interface_dump|external_urls|code_fences|signature_blocks
laravel__framework-45333,php,easy,1331,33,1,2,0,0,0,True,external_urls|code_fences
librenms__librenms-3348,php,easy,987,33,0,2,0,0,0,True,code_fences
lomkit__laravel-rest-api-140,php,easy,2005,33,1,4,0,0,0,True,external_urls|code_fences
lomkit__laravel-rest-api-69,php,easy,1363,1417,0,0,0,0,12,True,interface_dump|signature_blocks
lomkit__laravel-rest-api-70,php,easy,772,33,0,0,0,0,0,False,
marcinorlowski__laravel-api-response-builder-257,php,easy,234,564,0,0,0,0,4,True,interface_dump|signature_blocks
marcinorlowski__laravel-api-response-builder-264,php,easy,253,1099,0,0,0,0,4,True,interface_dump|signature_blocks
martin-helmich__typo3-typoscript-lint-117,php,easy,513,33,0,2,0,0,0,True,code_fences
mateusjunges__laravel-kafka-70,php,easy,985,33,0,2,0,0,0,True,code_fences
microformats__php-mf2-250,php,easy,5696,33,21,16,0,0,0,True,long_prompt|external_urls|code_fences
microsoft__tolerant-php-parser-374,php,easy,565,33,1,2,0,0,0,True,external_urls|code_fences
mlocati__ip-lib-68,php,easy,1221,33,0,4,0,0,0,True,code_fences
mlocati__ip-lib-76,php,easy,690,1256,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
nadar__quill-delta-parser-17,php,easy,1213,1274,4,6,0,1,8,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
nadar__quill-delta-parser-88,php,easy,2241,33,0,10,0,0,0,True,code_fences
nelmio__alice-168,php,easy,176,1404,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
netz98__n98-magerun2-1150,php,easy,1373,1049,0,0,0,0,4,True,interface_dump|signature_blocks
open-telemetry__opentelemetry-php-1004,php,easy,679,33,1,0,4,0,0,True,external_urls|issue_template_boilerplate
open-telemetry__opentelemetry-php-1094,php,easy,518,33,1,0,0,0,0,True,external_urls
open-telemetry__opentelemetry-php-899,php,easy,407,839,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
open-telemetry__opentelemetry-php-907,php,easy,531,3117,0,0,0,0,32,True,interface_dump|signature_blocks
pepakriz__phpstan-exception-rules-138,php,easy,599,33,2,0,0,0,0,True,external_urls
pheature-flags__pheature-flags-153,php,easy,421,957,3,0,0,0,8,True,interface_dump|external_urls|signature_blocks
pheature-flags__pheature-flags-160,php,easy,528,4608,2,0,0,0,44,True,interface_dump|external_urls|signature_blocks
pheature-flags__pheature-flags-167,php,easy,416,798,3,0,0,0,4,True,interface_dump|external_urls|signature_blocks
php-cs-fixer__php-cs-fixer-7697,php,easy,2129,33,1,8,0,0,0,True,external_urls|code_fences
php-cs-fixer__php-cs-fixer-8156,php,easy,594,33,1,2,2,0,0,True,external_urls|code_fences|issue_template_boilerplate
php-cs-fixer__php-cs-fixer-8317,php,easy,1489,33,2,6,2,0,0,True,external_urls|code_fences|issue_template_boilerplate
php-cs-fixer__php-cs-fixer-8804,php,easy,1285,33,2,4,2,0,0,True,external_urls|code_fences|issue_template_boilerplate
php-di__php-di-775,php,easy,2265,880,1,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
php-di__php-di-856,php,easy,432,1289,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
php-di__php-di-862,php,easy,782,33,0,2,0,0,0,True,code_fences
php__pie-234,php,easy,7854,803,6,4,0,0,1,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
php__pie-276,php,easy,542,33,0,4,0,0,0,True,code_fences
phpactor__phpactor-1783,php,easy,24740,33,0,4,0,0,0,True,long_prompt|code_fences
phpactor__phpactor-1917,php,easy,211,33,0,0,0,0,0,False,
phpactor__phpactor-1977,php,easy,774,33,0,4,0,0,0,True,code_fences
phpactor__phpactor-1993,php,easy,185,33,0,0,0,0,0,False,
phpactor__phpactor-2040,php,easy,1021,33,0,4,0,0,0,True,code_fences
phpactor__phpactor-2052,php,easy,969,33,1,2,0,0,0,True,external_urls|code_fences
phpactor__phpactor-2101,php,easy,218,492,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
phpactor__phpactor-2225,php,easy,599,33,1,2,0,0,0,True,external_urls|code_fences
phpactor__phpactor-2249,php,easy,3376,33,2,8,0,0,0,True,long_prompt|external_urls|code_fences
phpactor__phpactor-2276,php,easy,1046,33,4,0,0,0,0,True,external_urls
phpactor__phpactor-2471,php,easy,506,33,0,2,0,0,0,True,code_fences
phpactor__phpactor-2678,php,easy,571,33,1,4,0,0,0,True,external_urls|code_fences
phpactor__phpactor-2699,php,easy,385,33,2,0,0,0,0,True,external_urls
phpbench__phpbench-1010,php,easy,177,33,0,0,0,0,0,False,
phpbench__phpbench-846,php,easy,771,33,0,2,0,0,0,True,code_fences
phpcsstandards__php_codesniffer-209,php,easy,2599,33,0,4,3,0,0,True,long_prompt|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4114,php,easy,895,3177,0,4,2,0,36,True,interface_dump|code_fences|issue_template_boilerplate|signature_blocks
phpoffice__phpspreadsheet-4184,php,easy,1724,33,3,4,3,0,0,True,external_urls|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4212,php,easy,4884,33,9,8,22,0,0,True,long_prompt|external_urls|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4224,php,easy,1395,33,2,4,11,0,0,True,external_urls|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4247,php,easy,2696,33,2,4,11,0,0,True,long_prompt|external_urls|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4322,php,easy,2301,1029,3,4,11,0,8,True,interface_dump|external_urls|code_fences|issue_template_boilerplate|signature_blocks
phpoffice__phpspreadsheet-4333,php,easy,749,33,1,2,0,0,0,True,external_urls|code_fences
phpoffice__phpspreadsheet-4424,php,easy,315,33,0,2,0,0,0,True,code_fences
phpoffice__phpspreadsheet-4449,php,easy,412,33,0,2,0,0,0,True,code_fences
phpoffice__phpspreadsheet-4453,php,easy,1037,33,0,2,0,0,0,True,code_fences
phpoffice__phpspreadsheet-4468,php,easy,941,33,2,4,3,0,0,True,external_urls|code_fences|issue_template_boilerplate
phpoffice__phpspreadsheet-4489,php,easy,646,33,0,8,0,0,0,True,code_fences
phpstan__phpstan-doctrine-336,php,easy,291,33,0,0,0,0,0,False,
phpstan__phpstan-doctrine-342,php,easy,678,33,0,2,0,0,0,True,code_fences
phpstan__phpstan-doctrine-379,php,easy,1076,33,3,6,0,0,0,True,external_urls|code_fences
phpstan__phpstan-doctrine-497,php,easy,827,33,0,2,0,0,0,True,code_fences
prinsfrank__pdfparser-58,php,easy,146,685,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
processmaker__nayra-175,php,easy,467,1011,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
processmaker__nayra-91,php,easy,304,33,0,0,0,0,0,False,
qossmic__deptrac-1227,php,easy,1881,699,1,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
qossmic__deptrac-987,php,easy,1592,980,1,4,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
reactphp__http-516,php,easy,1364,1211,2,6,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
roave__betterreflection-570,php,easy,826,1166,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
roave__betterreflection-597,php,easy,281,566,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
roave__betterreflection-629,php,easy,193,600,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
roave__betterreflection-721,php,easy,834,806,1,4,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
roave__betterreflection-962,php,easy,952,1369,2,0,0,0,8,True,interface_dump|external_urls|signature_blocks
roave__betterreflection-965,php,easy,1023,2226,0,2,0,0,16,True,interface_dump|code_fences|signature_blocks
ronasit__laravel-swagger-88,php,easy,31835,1034,1,2,0,0,8,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
roots__acorn-464,php,easy,1100,1522,2,2,0,0,12,True,interface_dump|external_urls|code_fences|signature_blocks
ruflin__elastica-1950,php,easy,2381,1195,2,6,0,0,12,True,interface_dump|external_urls|code_fences|signature_blocks
sabbelasichon__typo3-rector-4495,php,easy,935,33,0,4,0,0,0,True,code_fences
sabre-io__dav-1362,php,easy,203,2138,0,0,0,0,20,True,interface_dump|signature_blocks
sebastianbergmann__phpunit-4951,php,easy,1111,784,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
sebastianbergmann__phpunit-5346,php,easy,3508,33,0,4,0,0,0,True,long_prompt|code_fences
seldaek__monolog-1801,php,easy,902,1404,2,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
seldaek__monolog-1896,php,easy,593,625,0,0,0,0,4,True,interface_dump|signature_blocks
shlinkio__shlink-1449,php,easy,801,33,1,0,0,0,0,True,external_urls
slimphp__slim-3106,php,easy,387,901,0,0,0,0,4,True,interface_dump|signature_blocks
slimphp__slim-3319,php,easy,1601,33,1,0,0,0,0,True,external_urls
spatie__data-transfer-object-239,php,easy,319,33,0,2,0,0,0,True,code_fences
spatie__data-transfer-object-304,php,easy,1048,33,0,6,0,0,0,True,code_fences
spatie__laravel-backup-1486,php,easy,1394,33,1,0,0,0,0,True,external_urls
spatie__laravel-permission-2014,php,easy,1118,1742,0,0,0,0,8,True,interface_dump|signature_blocks
spatie__laravel-permission-2221,php,easy,1841,33,0,2,0,0,0,True,code_fences
spatie__laravel-permission-2228,php,easy,284,1699,0,0,0,0,12,True,interface_dump|signature_blocks
spatie__laravel-permission-2396,php,easy,2325,33,0,2,0,0,0,True,code_fences
spatie__laravel-permission-2759,php,easy,834,33,0,0,0,0,0,False,
spatie__laravel-permission-2803,php,easy,1258,33,1,0,0,0,0,True,external_urls
spatie__opening-hours-251,php,easy,1143,1748,0,4,0,0,9,True,interface_dump|code_fences|signature_blocks
spatie__opening-hours-254,php,easy,1138,1652,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
spatie__opening-hours-256,php,easy,1201,948,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
spatie__opening-hours-267,php,easy,349,1725,0,0,0,0,8,True,interface_dump|signature_blocks
spatie__opening-hours-276,php,easy,928,1704,0,8,0,0,8,True,interface_dump|code_fences|signature_blocks
spaze__phpstan-disallowed-calls-163,php,easy,60,33,0,0,0,0,0,False,
spaze__phpstan-disallowed-calls-248,php,easy,3736,33,3,4,0,0,0,True,long_prompt|external_urls|code_fences
spiral__framework-684,php,easy,1464,604,3,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
statamic-rad-pack__runway-438,php,easy,1283,1083,1,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
statamic-rad-pack__runway-629,php,easy,2938,33,1,6,0,0,0,True,long_prompt|external_urls|code_fences
statamic__cms-10013,php,easy,1598,33,0,6,0,0,0,True,code_fences
statamic__cms-10071,php,easy,22930,33,2,6,0,0,0,True,long_prompt|external_urls|code_fences
statamic__cms-10265,php,easy,1004,33,0,4,0,0,0,True,code_fences
statamic__cms-10332,php,easy,1278,33,0,6,0,0,0,True,code_fences
