instance_id,repo,language,difficulty,confidence,created_at,base_commit,image_name,license,num_modified_files,num_modified_lines,fail_to_pass_count,pass_to_pass_count,pr_categories,pr_labels,pr_url
getmoto__moto-5991,getmoto/moto,python,medium,0.97,2023-02-27 06:00:27,fd66843cf79c7b320af0caa319f6e4ecfd4b142c,docker.io/swerebenchv2/getmoto-moto:5991-fd66843,Apache-2.0,2,12,2,109,minor_bug,,
getmoto__moto-6028,getmoto/moto,python,medium,0.97,2023-03-07 20:37:51,adfbff1095e611eeff417321559db048f072478a,docker.io/swerebenchv2/getmoto-moto:6028-adfbff1,Apache-2.0,5,90,5,12,core_feat,,
getmoto__moto-6038,getmoto/moto,python,medium,0.96,2023-03-08 19:14:09,2b00b050de83917573f7fdabc54d99af8035ca90,docker.io/swerebenchv2/getmoto-moto:6038-2b00b05,Apache-2.0,13,44,2,94,major_bug,,
getmoto__moto-6049,getmoto/moto,python,medium,0.98,2023-03-09 23:44:27,2c9c7a7a63e7ca0526e433f76902c40801ab02cc,docker.io/swerebenchv2/getmoto-moto:6049-2c9c7a7,Apache-2.0,12,125,5,64,core_feat,,
getmoto__moto-6127,getmoto/moto,python,medium,0.97,2023-03-24 23:01:32,5c2fc55ea1d2975d5be50dead4f9b49d76feec8b,docker.io/swerebenchv2/getmoto-moto:6127-5c2fc55,Apache-2.0,2,38,2,89,minor_bug,,
getmoto__moto-6176,getmoto/moto,python,medium,0.96,2023-04-04 20:51:58,9f91ac0eb96b1868905e1555cb819757c055b652,docker.io/swerebenchv2/getmoto-moto:6176-9f91ac0,Apache-2.0,2,58,1,5,integration_feat|core_feat,,
getmoto__moto-6212,getmoto/moto,python,medium,0.97,2023-04-14 19:13:35,8c0c688c7b37f87dfcc00dbf6318d4dd959f91f5,docker.io/swerebenchv2/getmoto-moto:6212-8c0c688,Apache-2.0,1,5,1,16,regression_bug,,
getmoto__moto-6255,getmoto/moto,python,medium,0.97,2023-04-25 13:07:57,65611082be073018a898ae795a0a7458cf2ac9f2,docker.io/swerebenchv2/getmoto-moto:6255-6561108,Apache-2.0,2,38,4,11,major_bug,,
getmoto__moto-6306,getmoto/moto,python,medium,0.97,2023-05-10 03:14:10,52846c9555a3077b11a391fbfcd619d0d6e776f6,docker.io/swerebenchv2/getmoto-moto:6306-52846c9,Apache-2.0,2,7,4,34,core_feat,,
getmoto__moto-6308,getmoto/moto,python,medium,0.97,2023-05-10 09:29:21,52846c9555a3077b11a391fbfcd619d0d6e776f6,docker.io/swerebenchv2/getmoto-moto:6308-52846c9,Apache-2.0,3,8,5,33,minor_bug,,
getmoto__moto-6312,getmoto/moto,python,medium,0.97,2023-05-10 19:08:13,60065b3cf87f30bb2c1fc8756d2237c40b60f992,docker.io/swerebenchv2/getmoto-moto:6312-60065b3,Apache-2.0,2,30,2,4,major_bug,,
getmoto__moto-6317,getmoto/moto,python,medium,0.96,2023-05-12 10:07:35,a39be74273b2422df807f083d059c7a2ddfe0ffd,docker.io/swerebenchv2/getmoto-moto:6317-a39be74,Apache-2.0,7,60,15,157,minor_bug,moto-core: PR's that touch the core functionality. This will trigger additional tests.,
getmoto__moto-6350,getmoto/moto,python,medium,0.96,2023-05-31 18:40:19,c457c013056c82b40892aae816b324a3ef9aa1a4,docker.io/swerebenchv2/getmoto-moto:6350-c457c01,Apache-2.0,5,28,1,6,core_feat,,
getmoto__moto-6408,getmoto/moto,python,medium,0.97,2023-06-14 19:16:03,1dfbeed5a72a4bd57361e44441d0d06af6a2e58a,docker.io/swerebenchv2/getmoto-moto:6408-1dfbeed,Apache-2.0,1,6,1,95,regression_bug,,
getmoto__moto-6444,getmoto/moto,python,medium,0.95,2023-06-25 11:19:35,bec9130d4c474674ef2beb3cc4acc756aa270793,docker.io/swerebenchv2/getmoto-moto:6444-bec9130,Apache-2.0,4,64,4,175,minor_bug,,
getmoto__moto-6588,getmoto/moto,python,medium,0.97,2023-08-01 21:39:29,14f9c3d38aa89a72314fa69ecb8c501c990d6dd8,docker.io/swerebenchv2/getmoto-moto:6588-14f9c3d,Apache-2.0,9,170,3,0,core_feat,,
getmoto__moto-6637,getmoto/moto,python,medium,0.97,2023-08-11 21:18:13,303b1b92cbfaf6d8ec034d50ec4edfc15fb588d3,docker.io/swerebenchv2/getmoto-moto:6637-303b1b9,Apache-2.0,9,81,2,21,major_bug,,
getmoto__moto-6641,getmoto/moto,python,medium,0.99,2023-08-12 18:48:17,c8b5470e25012477f817a619e88f9ad1bea08bbe,docker.io/swerebenchv2/getmoto-moto:6641-c8b5470,Apache-2.0,3,16,1,6,regression_bug,,
getmoto__moto-6701,getmoto/moto,python,medium,0.97,2023-08-19 22:22:21,5e1b166f2521eacd737f2ccb241fbc0b2e8bb931,docker.io/swerebenchv2/getmoto-moto:6701-5e1b166,Apache-2.0,1,4,10,7,edge_case_bug,,
getmoto__moto-6720,getmoto/moto,python,medium,0.97,2023-08-24 08:05:21,8ff53ff4178cb99d375b8844cf44c5ab44b140b1,docker.io/swerebenchv2/getmoto-moto:6720-8ff53ff,Apache-2.0,1,100,4,88,major_bug,,
getmoto__moto-6724,getmoto/moto,python,medium,0.98,2023-08-24 21:25:58,b6a582e6244f705c4e3234b25d86e09c2d1d0100,docker.io/swerebenchv2/getmoto-moto:6724-b6a582e,Apache-2.0,6,194,4,46,minor_bug,,
getmoto__moto-6726,getmoto/moto,python,medium,0.98,2023-08-25 20:04:15,18e382c8ca06bda16c16e39d1f6d24ddfca1820c,docker.io/swerebenchv2/getmoto-moto:6726-18e382c,Apache-2.0,3,21,1,7,core_feat,moto-core: PR's that touch the core functionality. This will trigger additional tests.,
getmoto__moto-6734,getmoto/moto,python,medium,0.97,2023-08-27 14:43:34,ffc8b7dd08f0f8be05255a4f8f0e34b5fe226ff7,docker.io/swerebenchv2/getmoto-moto:6734-ffc8b7d,Apache-2.0,8,105,5,57,core_feat,,
getmoto__moto-6784,getmoto/moto,python,medium,0.97,2023-09-07 18:35:46,870f0ad22dd6b31aba0dd942c8b6995a2ae52975,docker.io/swerebenchv2/getmoto-moto:6784-870f0ad,Apache-2.0,1,4,1,208,major_bug,,
getmoto__moto-6785,getmoto/moto,python,medium,0.96,2023-09-07 20:06:23,3545d38595e91a94a38d88661cd314172cb48bef,docker.io/swerebenchv2/getmoto-moto:6785-3545d38,Apache-2.0,2,16,1,23,edge_case_bug,,
getmoto__moto-6804,getmoto/moto,python,medium,0.96,2023-09-11 20:23:04,5e8b457bc967d0d074fc1f2fda77ac7817608b3e,docker.io/swerebenchv2/getmoto-moto:6804-5e8b457,Apache-2.0,4,99,3,0,core_feat,,
getmoto__moto-6816,getmoto/moto,python,medium,0.97,2023-09-15 14:34:40,971e432ad3a7bbe8051b3a9922d5d10e6437146b,docker.io/swerebenchv2/getmoto-moto:6816-971e432,Apache-2.0,2,11,1,152,regression_bug,,
getmoto__moto-6863,getmoto/moto,python,medium,0.95,2023-09-28 18:13:06,438b2b7843b4b69d25c43d140b2603366a9e6453,docker.io/swerebenchv2/getmoto-moto:6863-438b2b7,Apache-2.0,2,9,1,17,minor_bug,,
getmoto__moto-6864,getmoto/moto,python,medium,0.97,2023-09-28 18:33:09,438b2b7843b4b69d25c43d140b2603366a9e6453,docker.io/swerebenchv2/getmoto-moto:6864-438b2b7,Apache-2.0,3,27,4,66,minor_bug,,
getmoto__moto-6867,getmoto/moto,python,medium,0.95,2023-09-29 19:05:00,504387dcb826f551fe713a8aa2fc8c554d26278d,docker.io/swerebenchv2/getmoto-moto:6867-504387d,Apache-2.0,4,184,4,40,minor_bug,,
getmoto__moto-6906,getmoto/moto,python,medium,0.97,2023-10-12 22:09:19,de714eb4cc2ebf4065eba8cc886c4eb6649b061b,docker.io/swerebenchv2/getmoto-moto:6906-de714eb,Apache-2.0,1,72,2,94,core_feat,,
getmoto__moto-6923,getmoto/moto,python,medium,0.99,2023-10-16 18:13:14,069218e1f35b9cea972bb29a5ebb5dc48bdf3d1f,docker.io/swerebenchv2/getmoto-moto:6923-069218e,Apache-2.0,1,12,10,74,minor_bug,,
getmoto__moto-6953,getmoto/moto,python,medium,0.97,2023-10-26 18:28:49,9c0724e0d07ff79a0e807d2cbc28a506063dcd13,docker.io/swerebenchv2/getmoto-moto:6953-9c0724e,Apache-2.0,3,10,3,16,major_bug,,
getmoto__moto-6998,getmoto/moto,python,medium,0.99,2023-11-07 04:54:39,e57aa67239197799b7bec2675f6db5ce6d15e94b,docker.io/swerebenchv2/getmoto-moto:6998-e57aa67,Apache-2.0,2,11,1,3,major_bug,,
getmoto__moto-7023,getmoto/moto,python,medium,0.97,2023-11-13 21:37:46,447710c6a68e7d5ea7ad6d7df93c663de32ac7f1,docker.io/swerebenchv2/getmoto-moto:7023-447710c,Apache-2.0,2,7,1,186,minor_bug,,
getmoto__moto-7029,getmoto/moto,python,medium,0.97,2023-11-15 20:20:55,d3efa2afb92f453c8fb01ec5e6b70cd074188502,docker.io/swerebenchv2/getmoto-moto:7029-d3efa2a,Apache-2.0,2,27,2,89,minor_bug,,
getmoto__moto-7035,getmoto/moto,python,medium,0.96,2023-11-16 19:04:38,e7156a76422de82342b4673d217004f384f427ed,docker.io/swerebenchv2/getmoto-moto:7035-e7156a7,Apache-2.0,4,5,1,5,core_feat|documentation_enh,,
getmoto__moto-7119,getmoto/moto,python,medium,0.97,2023-12-11 23:45:48,2522bc495d71603fb6d38c41a34e6e9b122f27a1,docker.io/swerebenchv2/getmoto-moto:7119-2522bc4,Apache-2.0,9,26,1,4,minor_bug,,
getmoto__moto-7153,getmoto/moto,python,medium,0.95,2023-12-21 21:22:18,909855490384d1f42926c12d277b03ea7b8c4d36,docker.io/swerebenchv2/getmoto-moto:7153-9098554,Apache-2.0,3,50,2,34,minor_bug,,
getmoto__moto-7177,getmoto/moto,python,medium,0.97,2024-01-02 12:54:40,2193069a34f29de7d191e226074260f91d8097ca,docker.io/swerebenchv2/getmoto-moto:7177-2193069,Apache-2.0,2,38,1,26,core_feat,,
getmoto__moto-7233,getmoto/moto,python,medium,0.96,2024-01-19 19:55:08,e379afe04e126418bdac8949238d4a2d74e2f3b7,docker.io/swerebenchv2/getmoto-moto:7233-e379afe,Apache-2.0,3,19,3,59,minor_bug,,
getmoto__moto-7283,getmoto/moto,python,medium,0.96,2024-01-30 19:56:07,351b45c7f13507d477afd66eb571274cd1224b8b,docker.io/swerebenchv2/getmoto-moto:7283-351b45c,Apache-2.0,7,202,1,135,regression_bug,,
getmoto__moto-7324,getmoto/moto,python,medium,0.96,2024-02-08 21:30:35,9a5f0a065e0cd8e58b6ee11a0134ebf49b5514f5,docker.io/swerebenchv2/getmoto-moto:7324-9a5f0a0,Apache-2.0,4,79,2,40,core_feat|documentation_enh,,
getmoto__moto-7328,getmoto/moto,python,medium,0.98,2024-02-09 19:44:10,2c3f735e8539a401bc474043a37df247140ed295,docker.io/swerebenchv2/getmoto-moto:7328-2c3f735,Apache-2.0,3,37,1,40,core_feat,,
getmoto__moto-7365,getmoto/moto,python,medium,0.97,2024-02-19 20:29:03,7f6c9cb1deafb280fe7fcc7551c38e397f11a706,docker.io/swerebenchv2/getmoto-moto:7365-7f6c9cb,Apache-2.0,1,10,1,1,major_bug,,
getmoto__moto-7371,getmoto/moto,python,medium,0.97,2024-02-20 19:58:11,ce074824a45bd36780b0061b896b9b1117478b14,docker.io/swerebenchv2/getmoto-moto:7371-ce07482,Apache-2.0,2,12,2,55,core_feat,,
getmoto__moto-7390,getmoto/moto,python,medium,0.97,2024-02-25 11:55:18,f7ba430c0323e0725ec5f63ae1746d49c3f574d0,docker.io/swerebenchv2/getmoto-moto:7390-f7ba430,Apache-2.0,4,68,5,118,core_feat,,
getmoto__moto-7393,getmoto/moto,python,medium,0.97,2024-02-25 22:56:32,dbfa456dda04f995479c995a361b60f521e1753e,docker.io/swerebenchv2/getmoto-moto:7393-dbfa456,Apache-2.0,4,63,1,0,core_feat,,
getmoto__moto-7484,getmoto/moto,python,medium,0.97,2024-03-17 19:33:05,ca5d514c61d74b7278ad9c3a035d179f54ed0b92,docker.io/swerebenchv2/getmoto-moto:7484-ca5d514,Apache-2.0,1,9,2,182,minor_bug,,
getmoto__moto-7566,getmoto/moto,python,medium,0.97,2024-04-04 19:11:15,7289a6c7b11bbbd97e6004ff742eb0af5139950f,docker.io/swerebenchv2/getmoto-moto:7566-7289a6c,Apache-2.0,2,163,2,13,major_bug,,
getmoto__moto-7607,getmoto/moto,python,medium,0.96,2024-04-18 20:42:43,ca24f65f2ff415a7eb7eddcea3bd8173e5d5f920,docker.io/swerebenchv2/getmoto-moto:7607-ca24f65,Apache-2.0,1,15,1,2,major_bug,,
getmoto__moto-7729,getmoto/moto,python,medium,0.96,2024-05-29 20:04:08,c637076fcc65c4cfaafee22bf8232b16fb1db311,docker.io/swerebenchv2/getmoto-moto:7729-c637076,Apache-2.0,4,48,2,161,regression_bug,,
getmoto__moto-7795,getmoto/moto,python,medium,0.97,2024-06-27 21:32:44,4c99cbbb9de6179c5d8ff30e0b810ce9f6d206d0,docker.io/swerebenchv2/getmoto-moto:7795-4c99cbb,Apache-2.0,1,38,2,31,edge_case_bug,,
getmoto__moto-7820,getmoto/moto,python,medium,0.97,2024-07-04 18:17:38,d11b181e19b2e95255f2f663e84c4e46e20612cc,docker.io/swerebenchv2/getmoto-moto:7820-d11b181,Apache-2.0,3,49,1,0,core_feat|documentation_enh,,
getmoto__moto-7850,getmoto/moto,python,medium,0.97,2024-07-14 09:46:58,aea3585a74a5f429c6d84ad2bf7f1881a6492761,docker.io/swerebenchv2/getmoto-moto:7850-aea3585,Apache-2.0,2,28,4,175,edge_case_bug,,
getmoto__moto-7939,getmoto/moto,python,medium,0.96,2024-08-07 09:12:36,2a8017076e0a4669f2e2e55e2198aadacb13bb83,docker.io/swerebenchv2/getmoto-moto:7939-2a80170,Apache-2.0,7,52,153,0,regression_bug,,
getmoto__moto-7943,getmoto/moto,python,medium,0.97,2024-08-07 11:17:30,2a8017076e0a4669f2e2e55e2198aadacb13bb83,docker.io/swerebenchv2/getmoto-moto:7943-2a80170,Apache-2.0,9,66,186,0,minor_bug,,
getmoto__moto-7946,getmoto/moto,python,medium,0.97,2024-08-07 19:12:35,f036adc140e51847ec175366ac1bb9989c0bc7be,docker.io/swerebenchv2/getmoto-moto:7946-f036adc,Apache-2.0,5,35,3,116,minor_bug,,
getmoto__moto-7955,getmoto/moto,python,medium,0.98,2024-08-09 09:48:19,0c869c2158090b6e2eb5703ec030cf7c53e02077,docker.io/swerebenchv2/getmoto-moto:7955-0c869c2,Apache-2.0,1,17,1,11,regression_bug,,
getmoto__moto-7961,getmoto/moto,python,medium,0.96,2024-08-09 20:29:12,5ee1bdc5627b263ed4216914da067950151a8f5e,docker.io/swerebenchv2/getmoto-moto:7961-5ee1bdc,Apache-2.0,8,109,5,51,minor_bug,,
getmoto__moto-7964,getmoto/moto,python,medium,0.97,2024-08-10 18:58:53,a1eebdadc7d86f2e93685ac46c726c609ea5ba99,docker.io/swerebenchv2/getmoto-moto:7964-a1eebda,Apache-2.0,2,34,3,108,minor_bug,,
getmoto__moto-7968,getmoto/moto,python,medium,0.97,2024-08-11 10:34:17,5f94843c4bbfa63fff6f986b6cff1c272d88907c,docker.io/swerebenchv2/getmoto-moto:7968-5f94843,Apache-2.0,21,576,3,99,core_feat,,
getmoto__moto-7969,getmoto/moto,python,medium,0.96,2024-08-11 19:30:27,bfcc9cf779973a2353e9535f3c8bab9c1a834ee9,docker.io/swerebenchv2/getmoto-moto:7969-bfcc9cf,Apache-2.0,2,54,3,204,minor_bug,,
getmoto__moto-7992,getmoto/moto,python,medium,0.97,2024-08-16 20:21:17,856ded18148ad3a2e25458950a8dbee64f95fa40,docker.io/swerebenchv2/getmoto-moto:7992-856ded1,Apache-2.0,6,138,5,371,core_feat,,
getmoto__moto-7993,getmoto/moto,python,medium,0.96,2024-08-16 21:03:07,88405fc9fa3cf8165a59ddf5b33b48213d71fa70,docker.io/swerebenchv2/getmoto-moto:7993-88405fc,Apache-2.0,6,134,3,236,minor_bug,,
getmoto__moto-8005,getmoto/moto,python,medium,0.97,2024-08-19 21:59:01,0e15d9fbbfc2b9165a2a007463bffe6486f1182a,docker.io/swerebenchv2/getmoto-moto:8005-0e15d9f,Apache-2.0,2,27,1,38,core_feat,,
getmoto__moto-8009,getmoto/moto,python,medium,0.97,2024-08-20 09:25:09,e87b117b2e7c33ee4ff591152c39c2e41f7dda26,docker.io/swerebenchv2/getmoto-moto:8009-e87b117,Apache-2.0,5,64,4,393,documentation_enh|minor_bug,,
getmoto__moto-8014,getmoto/moto,python,medium,0.97,2024-08-21 09:28:49,bdeb44bcf68e2ea38fc67426b0a9bedd0b30ab69,docker.io/swerebenchv2/getmoto-moto:8014-bdeb44b,Apache-2.0,2,11,1,11,minor_bug,,
getmoto__moto-8020,getmoto/moto,python,medium,0.97,2024-08-21 22:05:25,746cad8dd88ae0ca38bdc45008759b26d2128bac,docker.io/swerebenchv2/getmoto-moto:8020-746cad8,Apache-2.0,1,44,2,2,major_bug,,
getmoto__moto-8031,getmoto/moto,python,medium,0.96,2024-08-23 08:15:53,9d7a102464ca4ce5e0aa8e27cd53866e8c4aa10d,docker.io/swerebenchv2/getmoto-moto:8031-9d7a102,Apache-2.0,1,15,1,45,major_bug,,
getmoto__moto-8032,getmoto/moto,python,medium,0.97,2024-08-23 09:47:08,ed926f06c59e49a1ab2315cf0317a31ac252ae98,docker.io/swerebenchv2/getmoto-moto:8032-ed926f0,Apache-2.0,1,16,2,183,minor_bug,,
getmoto__moto-8049,getmoto/moto,python,medium,0.97,2024-08-28 19:30:46,abfd66784d19423317b672dcd912fd704730d534,docker.io/swerebenchv2/getmoto-moto:8049-abfd667,Apache-2.0,1,27,2,207,major_bug,,
getmoto__moto-8094,getmoto/moto,python,medium,0.99,2024-09-06 21:37:30,8ff84228bc1b329f0e0f5c61a0b07485a8679641,docker.io/swerebenchv2/getmoto-moto:8094-8ff8422,Apache-2.0,6,110,3,149,minor_bug,,
getmoto__moto-8199,getmoto/moto,python,medium,0.97,2024-10-04 13:18:49,3fcadd59a52cee5b497b0c0246f5c3997a04e230,docker.io/swerebenchv2/getmoto-moto:8199-3fcadd5,Apache-2.0,2,12,1,47,minor_bug,,
getmoto__moto-8280,getmoto/moto,python,medium,0.96,2024-11-02 09:56:02,49b0706a9e9f9f49da409a78a46465d5484b7602,docker.io/swerebenchv2/getmoto-moto:8280-49b0706,Apache-2.0,3,79,1,0,minor_bug,,
getmoto__moto-8281,getmoto/moto,python,medium,0.96,2024-11-02 20:42:28,992713eda63c2dac3076ddb0af49ba20605c7523,docker.io/swerebenchv2/getmoto-moto:8281-992713e,Apache-2.0,8,129,1,8,minor_bug,,
getmoto__moto-8296,getmoto/moto,python,medium,0.97,2024-11-07 20:51:42,bf49e22f41be7444dc20e05dfa5dd13f25672eba,docker.io/swerebenchv2/getmoto-moto:8296-bf49e22,Apache-2.0,6,260,18,116,minor_bug,,
getmoto__moto-8303,getmoto/moto,python,medium,0.97,2024-11-10 10:55:38,f1f49219630b831949e70d9b98ab0b39157b6225,docker.io/swerebenchv2/getmoto-moto:8303-f1f4921,Apache-2.0,7,204,8,151,core_feat,,
getmoto__moto-8316,getmoto/moto,python,medium,0.97,2024-11-14 22:29:12,c9536b117e39fef41b9ccb5e07463eecda15ba2a,docker.io/swerebenchv2/getmoto-moto:8316-c9536b1,Apache-2.0,5,123,5,29,major_bug,,
getmoto__moto-8350,getmoto/moto,python,medium,0.97,2024-11-30 11:56:38,147049e97a54166a60bdc57de0dfe61227415779,docker.io/swerebenchv2/getmoto-moto:8350-147049e,Apache-2.0,4,66,3,11,minor_bug,,
getmoto__moto-8423,getmoto/moto,python,medium,0.97,2024-12-21 12:43:11,e9fe486925d327ef3d3095b2c90a2df7e396c0d3,docker.io/swerebenchv2/getmoto-moto:8423-e9fe486,Apache-2.0,2,25,3,16,minor_bug|regression_bug,,
getmoto__moto-8441,getmoto/moto,python,medium,0.98,2024-12-27 20:23:40,249d8e2b61417fd4195b35bd19e6c60b93008694,docker.io/swerebenchv2/getmoto-moto:8441-249d8e2,Apache-2.0,2,77,2,0,core_feat,,
getmoto__moto-8469,getmoto/moto,python,medium,0.98,2025-01-05 12:44:12,5b804940e3a885bb46b5b5e827d3aab837df62ef,docker.io/swerebenchv2/getmoto-moto:8469-5b80494,Apache-2.0,3,80,23,0,major_bug,,
getmoto__moto-8504,getmoto/moto,python,medium,0.97,2025-01-19 19:25:34,7d80859301efb53e727f1c2e34ca64428cc90664,docker.io/swerebenchv2/getmoto-moto:8504-7d80859,Apache-2.0,6,125,11,130,major_bug|core_feat,,
getmoto__moto-8529,getmoto/moto,python,medium,0.97,2025-01-27 22:19:42,16abebb194c131b4a3b4a929e87ea69ee1fb5f45,docker.io/swerebenchv2/getmoto-moto:8529-16abebb,Apache-2.0,2,36,2,23,major_bug,,
getmoto__moto-8609,getmoto/moto,python,medium,0.98,2025-02-18 23:51:58,9e8bc74f3610ed390e7fad4bb90af574b68dd1f1,docker.io/swerebenchv2/getmoto-moto:8609-9e8bc74,Apache-2.0,1,7,1,7,minor_bug,,
getmoto__moto-8621,getmoto/moto,python,medium,0.97,2025-02-26 10:58:39,5252e9202f170b62edaae9239640b564e83710c3,docker.io/swerebenchv2/getmoto-moto:8621-5252e92,Apache-2.0,9,44,5,32,regression_bug,,
getmoto__moto-8869,getmoto/moto,python,medium,0.98,2025-05-03 11:13:42,5e2399cbcb7ca2181ce0fae3c7033f57ed3d329c,docker.io/swerebenchv2/getmoto-moto:8869-5e2399c,Apache-2.0,1,7,1,159,core_feat,,
getmoto__moto-8870,getmoto/moto,python,medium,0.97,2025-05-03 12:29:46,49f12426c5a11c3ccea5c7dd534c2d565fcf747a,docker.io/swerebenchv2/getmoto-moto:8870-49f1242,Apache-2.0,3,21,1,0,minor_bug,,
getmoto__moto-8984,getmoto/moto,python,medium,0.97,2025-06-15 11:48:03,e12d7ed609a3193acf2da9a7009d3abfaa29f64e,docker.io/swerebenchv2/getmoto-moto:8984-e12d7ed,Apache-2.0,2,17,1,53,minor_bug,,
getmoto__moto-9051,getmoto/moto,python,medium,0.97,2025-07-07 21:09:53,41f54c04b1fd5a73c440989e4741eae1289b608f,docker.io/swerebenchv2/getmoto-moto:9051-41f54c0,Apache-2.0,2,10,1,45,core_feat,,
getsentry__responses-397,getsentry/responses,python,medium,0.97,2021-08-26 12:22:46,449e4914a48d62d06c925f00cd9addcc1e009cc9,docker.io/swerebenchv2/getsentry-responses:397-449e491,Apache-2.0,6,179,87,0,core_feat,Status: In Progress: ,
getsentry__responses-530,getsentry/responses,python,medium,0.95,2022-03-29 17:07:33,7e47e7f8e63268d6a0d0386faebbf6205be51392,docker.io/swerebenchv2/getsentry-responses:530-7e47e7f,Apache-2.0,3,36,7,3,minor_bug,,
github__issue-metrics-313,github/issue-metrics,python,medium,0.99,2024-06-11 17:52:34,418d42bfa05709b7190b546e8cbe3d69883f1c47,docker.io/swerebenchv2/github-issue-metrics:313-418d42b,MIT,5,17,5,8,core_feat,feature: ,
gitpython-developers__gitpython-1124,gitpython-developers/GitPython,python,medium,0.97,2021-02-16 00:19:48,e1cd58ba862cce9cd9293933acd70b1a12feb5a8,docker.io/swerebenchv2/gitpython-developers-gitpython:1124-e1cd58b,BSD-3-Clause,1,36,3,14,core_feat,,
gitpython-developers__gitpython-1264,gitpython-developers/GitPython,python,medium,0.97,2021-06-03 09:16:00,bb02e1229d336decc7bae970483ff727ed7339db,docker.io/swerebenchv2/gitpython-developers-gitpython:1264-bb02e12,BSD-3-Clause,3,14,1,37,minor_bug,,
gitpython-developers__gitpython-645,gitpython-developers/GitPython,python,medium,0.98,2017-07-19 23:30:36,2eb6cf0855232da2b8f37785677d1f58c8e86817,docker.io/swerebenchv2/gitpython-developers-gitpython:645-2eb6cf0,BSD-3-Clause,2,9,1,20,core_feat,,
glotzerlab__signac-336,glotzerlab/signac,python,medium,0.97,2020-06-02 19:15:27,2044a766f71e35fd2b146841416ac388e93cf4d1,docker.io/swerebenchv2/glotzerlab-signac:336-2044a76,BSD-3-Clause,8,752,97,0,minor_bug,GSoC: Google Summer of Code,
google__jax-22744,google/jax,python,medium,0.97,2024-07-30 05:53:15,35ba6f78bb23d11e59b10c15455f63997f4e7124,docker.io/swerebenchv2/google-jax:22744-35ba6f7,Apache-2.0,2,9,2,701,edge_case_bug,pull ready: Ready for copybara import and testing,
google__jax-22879,google/jax,python,medium,0.97,2024-08-05 21:20:37,893ae6eb800851b1c17c437982608bb59d3bc6be,docker.io/swerebenchv2/google-jax:22879-893ae6e,Apache-2.0,1,29,1,122,regression_bug,,
google__jax-23502,google/jax,python,medium,0.97,2024-09-09 09:43:53,201d3ff8f1bbcce6bebf90d2c1a5e5d6dec4fd5e,docker.io/swerebenchv2/google-jax:23502-201d3ff,Apache-2.0,1,5,1,57,major_bug,pull ready: Ready for copybara import and testing,
google__yapf-59,google/yapf,python,medium,0.96,2015-03-31 19:08:13,bc2437b2a3fa818d34f6db994ee0cd4386c7985c,docker.io/swerebenchv2/google-yapf:59-bc2437b,Apache-2.0,5,74,86,0,minor_bug,,
googleapis__python-api-core-115,googleapis/python-api-core,python,medium,0.97,2020-12-14 21:40:57,b394c08199f2fd4daab8cb80abacdff7502f99d2,docker.io/swerebenchv2/googleapis-python-api-core:115-b394c08,Apache-2.0,1,14,2,16,major_bug,cla: yes: This human has signed the Contributor License Agreement.,
googleapis__python-api-core-821,googleapis/python-api-core,python,medium,0.97,2025-05-23 16:22:42,225bf75020ed3bda5f68b2dbd99a91499dd4acc9,docker.io/swerebenchv2/googleapis-python-api-core:821-225bf75,Apache-2.0,1,15,1,48,core_feat,size: s: Pull request size is small.,
googleapis__python-api-core-86,googleapis/python-api-core,python,medium,0.97,2020-10-06 00:24:17,000d0a04b6c539aa6a6aae0a487665341be484c4,docker.io/swerebenchv2/googleapis-python-api-core:86-000d0a0,Apache-2.0,2,17,2,30,minor_bug,cla: yes: This human has signed the Contributor License Agreement.,
googleapis__python-bigquery-1879,googleapis/python-bigquery,python,medium,0.96,2024-03-28 14:40:16,7dfee0c585d2a3781ffc6e769c7c8bbe4dbe9714,docker.io/swerebenchv2/googleapis-python-bigquery:1879-7dfee0c,Apache-2.0,9,34,219,0,major_bug|dev_ops_enh,api: bigquery: Issues related to the googleapis/python-bigquery API.|size: m: Pull request size is medium.,
googleapis__python-bigquery-1989,googleapis/python-bigquery,python,medium,0.97,2024-08-05 21:14:56,d0bb87a3c43544a838da40ef3c581b4c2aa91506,docker.io/swerebenchv2/googleapis-python-bigquery:1989-d0bb87a,Apache-2.0,3,40,4,574,core_feat,api: bigquery: Issues related to the googleapis/python-bigquery API.|size: m: Pull request size is medium.,
googleapis__python-bigquery-2135,googleapis/python-bigquery,python,medium,0.96,2025-02-18 21:59:12,de10185c5faab6e9c6f12a6423be09ffb83c4ff6,docker.io/swerebenchv2/googleapis-python-bigquery:2135-de10185,Apache-2.0,2,79,2,234,regression_bug,api: bigquery: Issues related to the googleapis/python-bigquery API.|size: l: Pull request size is large.,
googleapis__python-bigquery-2140,googleapis/python-bigquery,python,medium,0.97,2025-03-06 23:18:44,f8572dd86595361bae82c3232b2c0d159690a7b7,docker.io/swerebenchv2/googleapis-python-bigquery:2140-f8572dd,Apache-2.0,4,30,2,294,core_feat,api: bigquery: Issues related to the googleapis/python-bigquery API.|size: s: Pull request size is small.,
googlefonts__ufo2ft-480,googlefonts/ufo2ft,python,medium,0.98,2021-03-05 11:19:45,966fa1787c7be8c136dfeff75316656c435f0ab3,docker.io/swerebenchv2/googlefonts-ufo2ft:480-966fa17,MIT,9,203,9,0,core_feat,,
