instance_id,repo,language,difficulty,confidence,created_at,base_commit,image_name,license,num_modified_files,num_modified_lines,fail_to_pass_count,pass_to_pass_count,pr_categories,pr_labels,pr_url
alteryx__evalml-1302,alteryx/evalml,python,medium,0.97,2020-10-13 20:17:38,d254e311f709dd663fb2c89aec35096f269e5e23,docker.io/swerebenchv2/alteryx-evalml:1302-d254e31,BSD-3-Clause,2,10,2,170,major_bug,,
alteryx__evalml-1321,alteryx/evalml,python,medium,0.97,2020-10-20 18:02:52,4d872ae6cab96b79f7d532abab315035425f8418,docker.io/swerebenchv2/alteryx-evalml:1321-4d872ae,BSD-3-Clause,3,5,1,23,minor_bug,,
alteryx__evalml-1365,alteryx/evalml,python,medium,0.97,2020-10-29 17:45:03,6ed3e377365b2c0cce583ee606c4cd3e1e69e8b5,docker.io/swerebenchv2/alteryx-evalml:1365-6ed3e37,BSD-3-Clause,3,19,14,29,core_feat,,
alteryx__evalml-1374,alteryx/evalml,python,medium,0.97,2020-10-30 15:38:19,4bf2f9b34c00ecd261d7d5b069194b78ad763600,docker.io/swerebenchv2/alteryx-evalml:1374-4bf2f9b,BSD-3-Clause,3,17,22,49,core_feat,,
alteryx__evalml-1377,alteryx/evalml,python,medium,0.97,2020-10-30 18:16:40,03bf4669863f9db5e81202a828fcde29194848f0,docker.io/swerebenchv2/alteryx-evalml:1377-03bf466,BSD-3-Clause,2,16,3,1,minor_bug,,
alteryx__evalml-4161,alteryx/evalml,python,medium,0.97,2023-04-27 13:10:15,2eee8cbdb4637a5c5bf0fd77c93fdbc3d4ed1e59,docker.io/swerebenchv2/alteryx-evalml:4161-2eee8cb,BSD-3-Clause,2,14,1,152,regression_bug,,
alteryx__evalml-4258,alteryx/evalml,python,medium,0.96,2023-08-03 16:07:42,30f3242447f70888d659792cf918a5f730ecd0ef,docker.io/swerebenchv2/alteryx-evalml:4258-30f3242,BSD-3-Clause,5,24,1,7,regression_bug,,
alteryx__featuretools-2722,alteryx/featuretools,python,medium,0.96,2024-05-09 19:08:46,8001f77abae83ccdd5e629c6287b2b797e73cc04,docker.io/swerebenchv2/alteryx-featuretools:2722-8001f77,BSD-3-Clause,3,13,1,37,security_bug,,
alteryx__woodwork-1001,alteryx/woodwork,python,medium,0.97,2021-06-21 16:30:55,950562de50fb3b5b15fcb77024d17895b8c620dc,docker.io/swerebenchv2/alteryx-woodwork:1001-950562d,BSD-3-Clause,3,20,1,9,minor_bug,,
alteryx__woodwork-1184,alteryx/woodwork,python,medium,0.97,2021-11-03 21:22:41,83160eeb42f980bfd182a267e7a1fdd2e52dfcfe,docker.io/swerebenchv2/alteryx-woodwork:1184-83160ee,BSD-3-Clause,3,68,1,28,core_feat,,
alteryx__woodwork-1206,alteryx/woodwork,python,medium,0.96,2021-11-29 18:53:46,7c6f6b08ee59d89d85be1b34c5d20992acbf4f5f,docker.io/swerebenchv2/alteryx-woodwork:1206-7c6f6b0,BSD-3-Clause,2,16,1,33,core_feat,,
alteryx__woodwork-1299,alteryx/woodwork,python,medium,0.97,2022-02-11 19:55:21,1ca7568a358975dd35a199fa444cf5cc6cbbcec2,docker.io/swerebenchv2/alteryx-woodwork:1299-1ca7568,BSD-3-Clause,3,57,137,0,minor_bug,,
alteryx__woodwork-1300,alteryx/woodwork,python,medium,0.97,2022-02-11 22:00:56,9460895575b50d9cb82438502ec955207eb546f6,docker.io/swerebenchv2/alteryx-woodwork:1300-9460895,BSD-3-Clause,4,17,3,176,regression_bug,,
alteryx__woodwork-1356,alteryx/woodwork,python,medium,0.97,2022-03-23 19:55:22,c7f812f7e96f9c7166e184e52739d740f5fea28f,docker.io/swerebenchv2/alteryx-woodwork:1356-c7f812f,BSD-3-Clause,4,30,59,0,edge_case_bug,,
alteryx__woodwork-1366,alteryx/woodwork,python,medium,0.97,2022-03-30 17:51:39,6dbf142c3a45ec123497b2ff0290fd0cf2ba1e50,docker.io/swerebenchv2/alteryx-woodwork:1366-6dbf142,BSD-3-Clause,3,15,135,0,minor_bug,,
alteryx__woodwork-1594,alteryx/woodwork,python,medium,0.98,2022-12-07 17:55:13,10b59f10ee00ab37efd42075bf58b35feb72b697,docker.io/swerebenchv2/alteryx-woodwork:1594-10b59f1,BSD-3-Clause,2,7,2,189,minor_bug,,
alteryx__woodwork-1862,alteryx/woodwork,python,medium,0.96,2024-05-10 14:13:46,762e08f787c9af8cd29d0fde0d481d5bd3a5570d,docker.io/swerebenchv2/alteryx-woodwork:1862-762e08f,BSD-3-Clause,6,28,3,69,security_bug,,
alteryx__woodwork-619,alteryx/woodwork,python,medium,0.96,2021-02-23 17:29:08,cb3e5c64d42d93bcf00cbc9a93e145a5152dc839,docker.io/swerebenchv2/alteryx-woodwork:619-cb3e5c6,BSD-3-Clause,5,86,136,0,core_feat,,
alteryx__woodwork-640,alteryx/woodwork,python,medium,0.97,2021-02-26 19:59:55,7bde24e9c9b5c5a0e228b4c62c094fced9901c3b,docker.io/swerebenchv2/alteryx-woodwork:640-7bde24e,BSD-3-Clause,3,29,3,52,core_feat,,
alteryx__woodwork-646,alteryx/woodwork,python,medium,0.96,2021-03-01 16:53:54,a55c98ff7f71022690862d3bbaa2c9ab8d32952d,docker.io/swerebenchv2/alteryx-woodwork:646-a55c98f,BSD-3-Clause,4,53,94,0,core_feat,,
alteryx__woodwork-685,alteryx/woodwork,python,medium,0.97,2021-03-09 22:14:37,e73e1293bd34ecec41acbc2abe6730edb8191c7e,docker.io/swerebenchv2/alteryx-woodwork:685-e73e129,BSD-3-Clause,9,30,4,112,core_feat,,
alteryx__woodwork-740,alteryx/woodwork,python,medium,0.98,2021-03-25 15:54:49,deb6a835d3d19547d4960d1e9cb32638806ba02c,docker.io/swerebenchv2/alteryx-woodwork:740-deb6a83,BSD-3-Clause,8,24,154,0,core_feat,,
alteryx__woodwork-741,alteryx/woodwork,python,medium,0.96,2021-03-25 20:14:24,2a28bfbd2b69bd16b0d07b78d325032b03eb5367,docker.io/swerebenchv2/alteryx-woodwork:741-2a28bfb,BSD-3-Clause,7,22,168,0,core_feat,,
alteryx__woodwork-943,alteryx/woodwork,python,medium,0.99,2021-05-20 21:35:41,6b25ea27102b6388dadc5864975655ffc4bffc5f,docker.io/swerebenchv2/alteryx-woodwork:943-6b25ea2,BSD-3-Clause,4,55,1,11,core_feat,,
alteryx__woodwork-988,alteryx/woodwork,python,medium,0.97,2021-06-15 18:15:58,90a819e39961def353ae39017ee1727955908082,docker.io/swerebenchv2/alteryx-woodwork:988-90a819e,BSD-3-Clause,3,129,17,0,core_feat,,
amaranth-lang__amaranth-1009,amaranth-lang/amaranth,python,medium,0.97,2023-12-30 11:14:53,82d35fb93243aa8bdc50bf13be0f4cba472d037d,docker.io/swerebenchv2/amaranth-lang-amaranth:1009-82d35fb,BSD-2-Clause,3,7,2,166,minor_bug,,
amaranth-lang__amaranth-1098,amaranth-lang/amaranth,python,medium,0.99,2024-02-09 19:28:18,b6c5294e5031fccaf9af517c4433c94a18dd9928,docker.io/swerebenchv2/amaranth-lang-amaranth:1098-b6c5294,BSD-2-Clause,6,26,84,269,dev_ops_enh,,
amaranth-lang__amaranth-1115,amaranth-lang/amaranth,python,medium,0.97,2024-02-13 04:21:57,0056e982c5a85b26935b8c750cc00cf4b1e66ebc,docker.io/swerebenchv2/amaranth-lang-amaranth:1115-0056e98,BSD-2-Clause,4,13,358,0,core_feat,,
amaranth-lang__amaranth-1163,amaranth-lang/amaranth,python,medium,0.97,2024-02-27 11:21:08,c30585b47b6e0d85aef576e852873b1d9012c9ad,docker.io/swerebenchv2/amaranth-lang-amaranth:1163-c30585b,BSD-2-Clause,2,99,15,27,core_feat,,
amaranth-lang__amaranth-1245,amaranth-lang/amaranth,python,medium,0.97,2024-03-25 20:59:10,89eae72a416f2759bcfe40336d35c152a984f8e1,docker.io/swerebenchv2/amaranth-lang-amaranth:1245-89eae72,BSD-2-Clause,2,65,3,134,core_feat,,
amaranth-lang__amaranth-1317,amaranth-lang/amaranth,python,medium,0.97,2024-04-11 07:39:47,84dff9378665ad0b0c1ebc7a00b39ffe5cd62a50,docker.io/swerebenchv2/amaranth-lang-amaranth:1317-84dff93,BSD-2-Clause,2,18,20,0,minor_bug,,
amaranth-lang__amaranth-1319,amaranth-lang/amaranth,python,medium,0.96,2024-04-11 09:08:30,49a8a942e82bb214d10c1bb670b61a5264b82be0,docker.io/swerebenchv2/amaranth-lang-amaranth:1319-49a8a94,BSD-2-Clause,1,8,1,105,edge_case_bug,,
amaranth-lang__amaranth-1353,amaranth-lang/amaranth,python,medium,0.97,2024-05-08 21:52:31,4b49284ccb92ff62030b64bd2419c8240bbeff49,docker.io/swerebenchv2/amaranth-lang-amaranth:1353-4b49284,BSD-2-Clause,1,31,2,37,minor_bug,,
amaranth-lang__amaranth-1378,amaranth-lang/amaranth,python,medium,0.97,2024-06-10 12:42:42,c649045f354db58e2b7e2ced4b7fbd0de3d71f90,docker.io/swerebenchv2/amaranth-lang-amaranth:1378-c649045,BSD-2-Clause,1,23,2,135,regression_bug,,
amaranth-lang__amaranth-1420,amaranth-lang/amaranth,python,medium,0.99,2024-06-27 13:18:58,94becb521ab7537f05d6facb1e32ea3e99a94873,docker.io/swerebenchv2/amaranth-lang-amaranth:1420-94becb5,BSD-2-Clause,1,29,2,118,core_feat,backport:v0.5: ,
amaranth-lang__amaranth-1570,amaranth-lang/amaranth,python,medium,0.97,2025-03-05 00:26:05,cf4a29d3a29fd316207aa77c5b63f991a4e81756,docker.io/swerebenchv2/amaranth-lang-amaranth:1570-cf4a29d,BSD-2-Clause,1,5,2,118,minor_bug,,
amaranth-lang__amaranth-798,amaranth-lang/amaranth,python,medium,0.97,2023-06-01 18:09:34,2a45d0e9adebbb0985e26e1c4c1847de24b3fbef,docker.io/swerebenchv2/amaranth-lang-amaranth:798-2a45d0e,BSD-2-Clause,1,25,2,6,regression_bug,,
amaranth-lang__amaranth-814,amaranth-lang/amaranth,python,medium,0.96,2023-06-07 12:30:28,fcbc8bd46fe291365f628a9993149c9eb8352e4f,docker.io/swerebenchv2/amaranth-lang-amaranth:814-fcbc8bd,BSD-2-Clause,1,9,3,155,minor_bug,,
amaranth-lang__amaranth-825,amaranth-lang/amaranth,python,medium,0.96,2023-06-22 01:52:14,b1cce87630e917dfe09546cd78c73c7a310c6b97,docker.io/swerebenchv2/amaranth-lang-amaranth:825-b1cce87,BSD-2-Clause,10,44,6,270,core_feat,,
amaranth-lang__amaranth-842,amaranth-lang/amaranth,python,medium,0.97,2023-07-18 14:20:29,ea36c806630904aa5b5c18042207a62ca9045d12,docker.io/swerebenchv2/amaranth-lang-amaranth:842-ea36c80,BSD-2-Clause,1,8,3,84,minor_bug,,
amaranth-lang__amaranth-885,amaranth-lang/amaranth,python,medium,0.97,2023-08-31 18:59:28,cfd4f9c84e6e7f89f4748434d21551f112704e73,docker.io/swerebenchv2/amaranth-lang-amaranth:885-cfd4f9c,BSD-2-Clause,1,6,1,78,minor_bug,,
amaranth-lang__amaranth-912,amaranth-lang/amaranth,python,medium,0.98,2023-09-23 18:47:36,11d5bb19eb34463918c07dc5e2e0eac7dbf822b0,docker.io/swerebenchv2/amaranth-lang-amaranth:912-11d5bb1,BSD-2-Clause,1,5,1,161,minor_bug,,
amaranth-lang__amaranth-991,amaranth-lang/amaranth,python,medium,0.96,2023-12-07 09:15:01,120375dabeceaeeb1cf3fcaff2d9217b3e513cb3,docker.io/swerebenchv2/amaranth-lang-amaranth:991-120375d,BSD-2-Clause,5,21,3,93,minor_bug,,
ambv__black-724,ambv/black,python,medium,0.96,2019-02-23 05:58:41,f5b14b1afd1ceb240c0b46a2cd3e380a4da857df,docker.io/swerebenchv2/ambv-black:724-f5b14b1,MIT,3,7,1,76,core_feat,,
amoffat__sh-497,amoffat/sh,python,medium,0.97,2020-01-10 12:09:04,8201b4e45e85b87b5e2c608c6b5b2d5bda9a8492,docker.io/swerebenchv2/amoffat-sh:497-8201b4e,MIT,2,31,1,154,edge_case_bug|minor_bug,,
amoffat__sh-603,amoffat/sh,python,medium,0.96,2022-05-27 17:39:23,0bb90938ad3f4a9f7c551087fc8475e00c830275,docker.io/swerebenchv2/amoffat-sh:603-0bb9093,MIT,1,24,1,169,regression_bug,,
ansys__pyansys-geometry-1208,ansys/pyansys-geometry,python,medium,0.97,2024-05-22 11:58:04,7a4762aaa99288a3c159a079758e8b321d3f965f,docker.io/swerebenchv2/ansys-pyansys-geometry:1208-7a4762a,MIT,9,333,56,0,core_feat,enhancement: New features or code improvements|testing: Anything related to tests,
apiflask__apiflask-322,apiflask/apiflask,python,medium,0.97,2022-07-02 02:35:51,aeef5b397f2fd0cbda831480ab16812b2fde5043,docker.io/swerebenchv2/apiflask-apiflask:322-aeef5b3,MIT,12,84,1,14,core_feat,,
apiflask__apiflask-353,apiflask/apiflask,python,medium,0.96,2022-08-31 01:01:17,dd9c2bf51a8b2251c0970d68f727f5f5431d4ec9,docker.io/swerebenchv2/apiflask-apiflask:353-dd9c2bf,MIT,3,12,1,17,core_feat,,
apiflask__apiflask-400,apiflask/apiflask,python,medium,0.96,2023-02-03 08:05:13,33815fc722b7ddc4dbb77bb533d989e5ce11dc71,docker.io/swerebenchv2/apiflask-apiflask:400-33815fc,MIT,2,20,1,7,major_bug,,
apiflask__apiflask-448,apiflask/apiflask,python,medium,0.97,2023-07-07 14:15:46,64866d91661101c75920dd31ccb7d7df5e35dd61,docker.io/swerebenchv2/apiflask-apiflask:448-64866d9,MIT,4,113,2,0,core_feat|documentation_enh,,
apiflask__apiflask-469,apiflask/apiflask,python,medium,0.98,2023-08-09 14:46:46,03eaa098375a99be1caa21f5b3a99eaa80cdb01c,docker.io/swerebenchv2/apiflask-apiflask:469-03eaa09,MIT,3,48,3,0,core_feat,,
apiflask__apiflask-495,apiflask/apiflask,python,medium,0.97,2023-10-10 17:13:52,4f13e9c08fc7c219cae8bd5fed0b269bafedb889,docker.io/swerebenchv2/apiflask-apiflask:495-4f13e9c,MIT,3,52,1,13,core_feat,,
apiflask__apiflask-589,apiflask/apiflask,python,medium,0.98,2024-07-21 08:07:00,bf7cf1a01efbe5f74d8da24a2f5894c0df965b28,docker.io/swerebenchv2/apiflask-apiflask:589-bf7cf1a,MIT,4,33,1,0,core_feat,,
apiflask__apiflask-605,apiflask/apiflask,python,medium,0.97,2024-09-08 04:38:36,cf1210a8104270b49652ec5e6cd4b6220c109bba,docker.io/swerebenchv2/apiflask-apiflask:605-cf1210a,MIT,4,61,1,17,core_feat|documentation_enh,,
apiflask__apiflask-615,apiflask/apiflask,python,medium,0.96,2024-10-07 09:10:20,097df2a2edca999e5dbff03db9040800178acb42,docker.io/swerebenchv2/apiflask-apiflask:615-097df2a,MIT,4,83,2,18,core_feat,,
apiflask__apiflask-627,apiflask/apiflask,python,medium,0.97,2024-12-05 07:05:17,73a04dda436fe7d2bd95978bde376a1cb80eee34,docker.io/swerebenchv2/apiflask-apiflask:627-73a04dd,MIT,2,20,1,19,minor_bug,,
apiflask__apiflask-630,apiflask/apiflask,python,medium,0.97,2024-12-10 23:47:11,5c4265ad15e1ffb475cf7c876bbfc7b0618eac03,docker.io/swerebenchv2/apiflask-apiflask:630-5c4265a,MIT,2,21,3,26,regression_bug,,
apiflask__apiflask-642,apiflask/apiflask,python,medium,0.98,2025-01-03 09:22:50,47e51cbbd2e067e793941ca9731a22088e145a94,docker.io/swerebenchv2/apiflask-apiflask:642-47e51cb,MIT,2,28,1,13,core_feat,,
aristanetworks__anta-1000,aristanetworks/anta,python,medium,0.98,2025-01-08 13:08:31,d21e44354d0c4a84c90ebce70444a87ff04a060c,docker.io/swerebenchv2/aristanetworks-anta:1000-d21e443,Apache-2.0,1,5,2,10,minor_bug,,
aristanetworks__anta-1078,aristanetworks/anta,python,medium,0.99,2025-03-10 15:06:17,7caa05fc6caf331d77840168e035c295ef4a1618,docker.io/swerebenchv2/aristanetworks-anta:1078-7caa05f,Apache-2.0,4,50,2,38,core_feat,,
aristanetworks__anta-1276,aristanetworks/anta,python,medium,0.96,2025-07-07 18:28:46,16469b8afc93afdec840f73a89d36a9ed29e109c,docker.io/swerebenchv2/aristanetworks-anta:1276-16469b8,Apache-2.0,2,28,2,43,minor_bug,,
aristanetworks__anta-739,aristanetworks/anta,python,medium,0.98,2024-07-04 15:48:33,864e251ddd2db0462a7ca6d494f1d9326ea92402,docker.io/swerebenchv2/aristanetworks-anta:739-864e251,Apache-2.0,7,112,16,39,core_feat,framework-enhancement: New feature or request,
aristanetworks__anta-969,aristanetworks/anta,python,medium,0.97,2024-12-17 04:26:01,8f69f64bfaddbc6ab791ff5793f1e293d255cb99,docker.io/swerebenchv2/aristanetworks-anta:969-8f69f64,Apache-2.0,5,71,4,174,major_bug,,
asdf-format__asdf-1907,asdf-format/asdf,python,medium,0.97,2025-03-12 17:51:23,74fdcd96540049e4824b4da2bbe3ffdf42d23cfc,docker.io/swerebenchv2/asdf-format-asdf:1907-74fdcd9,BSD-3-Clause,2,3,1,30,major_bug,Downstream CI: ,
asdf-format__asdf-1935,asdf-format/asdf,python,medium,0.97,2025-06-24 18:51:09,25f5b60e377f6078ee6d27730faf6a535f37d679,docker.io/swerebenchv2/asdf-format-asdf:1935-25f5b60,BSD-3-Clause,5,23,2,1,core_feat,Downstream CI: ,
astropenguin__xarray-dataclasses-2,astropenguin/xarray-dataclasses,python,medium,0.97,2020-09-24 12:18:25,fb57f4daee956cd813faa9189404221d0b43f874,docker.io/swerebenchv2/astropenguin-xarray-dataclasses:2-fb57f4d,MIT,4,225,18,0,core_feat,feature: New feature or request,
astropenguin__xarray-dataclasses-33,astropenguin/xarray-dataclasses,python,medium,0.97,2021-03-20 07:13:08,8e66c0dd8c0fd0e5395d7b2ab9655107e1218153,docker.io/swerebenchv2/astropenguin-xarray-dataclasses:33-8e66c0d,MIT,3,30,20,0,core_feat,feature: New feature or request,
astropenguin__xarray-dataclasses-51,astropenguin/xarray-dataclasses,python,medium,0.96,2021-06-28 22:47:36,0039895f5eb2b7d44c7c8e23d3e2af716f12b335,docker.io/swerebenchv2/astropenguin-xarray-dataclasses:51-0039895,MIT,5,96,2,8,core_feat,feature: New feature or request,
astropenguin__xarray-dataclasses-84,astropenguin/xarray-dataclasses,python,medium,0.97,2021-09-23 09:39:02,df997acc205e79aaf85a62ee6c4e35e25377ca72,docker.io/swerebenchv2/astropenguin-xarray-dataclasses:84-df997ac,MIT,3,121,8,0,minor_bug,bug: Something isn't working,
audreyr__cookiecutter-666,audreyr/cookiecutter,python,medium,0.96,2016-04-08 06:49:49,4bc869f38829f6613c8a2f8f36af1592a4d92943,docker.io/swerebenchv2/audreyr-cookiecutter:666-4bc869f,BSD-3-Clause,2,23,1,14,core_feat,,
audreyr__cookiecutter-729,audreyr/cookiecutter,python,medium,0.97,2016-06-03 23:43:45,124c57008ddad26cbfc570b587d8dc72567e2a4d,docker.io/swerebenchv2/audreyr-cookiecutter:729-124c570,BSD-3-Clause,4,27,1,4,minor_bug,,
audreyr__cookiecutter-834,audreyr/cookiecutter,python,medium,0.97,2016-10-08 11:52:31,ceafa1dc1b5eb70835ffba5dc7457df269d77ba8,docker.io/swerebenchv2/audreyr-cookiecutter:834-ceafa1d,BSD-3-Clause,1,29,5,5,core_feat,,
audreyr__cookiecutter-860,audreyr/cookiecutter,python,medium,0.97,2016-11-28 21:13:14,03dc984591a33bc8ce5e9734b6b43764bb991c13,docker.io/swerebenchv2/audreyr-cookiecutter:860-03dc984,BSD-3-Clause,2,14,2,0,major_bug,,
audreyr__cookiecutter-964,audreyr/cookiecutter,python,medium,0.97,2017-06-28 15:21:42,ba5ba8c78e97f5dc7fb4e16c588d7be037e6e5e7,docker.io/swerebenchv2/audreyr-cookiecutter:964-ba5ba8c,BSD-3-Clause,1,40,3,23,minor_bug,,
audreyr__cookiecutter-967,audreyr/cookiecutter,python,medium,0.97,2017-07-01 16:27:45,ba5ba8c78e97f5dc7fb4e16c588d7be037e6e5e7,docker.io/swerebenchv2/audreyr-cookiecutter:967-ba5ba8c,BSD-3-Clause,1,20,5,9,major_bug,,
auth0__auth0-python-443,auth0/auth0-python,python,medium,0.97,2022-10-11 14:21:50,1098b6766aaa7c1aa18b26a2fd62c3e7bd976afc,docker.io/swerebenchv2/auth0-auth0-python:443-1098b67,MIT,5,80,2,0,core_feat,review:medium: Medium review,
automl__configspace-382,automl/ConfigSpace,python,medium,0.98,2024-07-24 11:26:11,5c1974baba14e3debc28ad5a9182250cd0120659,docker.io/swerebenchv2/automl-configspace:382-5c1974b,custom-check-github,5,18,1,92,minor_bug,,
automl__configspace-388,automl/ConfigSpace,python,medium,0.97,2024-07-30 16:03:09,34734ee85bb7f8485605fdff46d0ca5312276837,docker.io/swerebenchv2/automl-configspace:388-34734ee,custom-check-github,1,17,1,52,core_feat,,
awdeorio__mailmerge-76,awdeorio/mailmerge,python,medium,0.97,2019-12-22 13:53:35,17a65fd889ef181ce02a625ebbdd640d1d7a7c40,docker.io/swerebenchv2/awdeorio-mailmerge:76-17a65fd,MIT,1,46,42,0,core_feat,,
aws-cloudformation__cfn-lint-2031,aws-cloudformation/cfn-lint,python,medium,0.96,2021-06-02 16:31:57,3d30463ec1cf3eca5141230729ab33070aa7b753,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2031-3d30463,MIT-0,2,18,2,1,minor_bug,,
aws-cloudformation__cfn-lint-2387,aws-cloudformation/cfn-lint,python,medium,0.97,2022-09-29 15:25:28,1c42cb657b3c65690b957d944fbf3bdfd62adb7c,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2387-1c42cb6,MIT-0,1,11,3,0,core_feat,,
aws-cloudformation__cfn-lint-2428,aws-cloudformation/cfn-lint,python,medium,0.97,2022-10-21 00:56:40,27ca3c4340ebd47e56f764cd69804fcd2490e262,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2428-27ca3c4,MIT-0,2,71,3,9,minor_bug,,
aws-cloudformation__cfn-lint-2470,aws-cloudformation/cfn-lint,python,medium,0.98,2022-11-03 18:34:46,4cf84248e1c9818f38257adedb2944d06a3a4115,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2470-4cf8424,MIT-0,3,17,1,12,regression_bug,,
aws-cloudformation__cfn-lint-2548,aws-cloudformation/cfn-lint,python,medium,0.97,2023-01-06 00:07:54,1380fa27e35c50c6dbdfd7884ed22e46563c370c,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2548-1380fa2,MIT-0,1,15,2,11,minor_bug,,
aws-cloudformation__cfn-lint-2649,aws-cloudformation/cfn-lint,python,medium,0.97,2023-03-27 19:12:05,7192944b5840321f3b3115cd6427e4071cdee2b7,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2649-7192944,MIT-0,1,12,1,6,critical_bug,,
aws-cloudformation__cfn-lint-2780,aws-cloudformation/cfn-lint,python,medium,0.97,2023-06-30 17:34:19,582258aaea531dc8c9a242248cd5b23eb95c7f92,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2780-582258a,MIT-0,1,21,1,594,regression_bug,,
aws-cloudformation__cfn-lint-2786,aws-cloudformation/cfn-lint,python,medium,0.96,2023-07-03 22:53:02,b7bc622d556d4b98fa97226700174e05bc9cd669,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:2786-b7bc622,MIT-0,2,18,1,2,minor_bug,,
aws-cloudformation__cfn-lint-3061,aws-cloudformation/cfn-lint,python,medium,0.97,2024-02-16 19:01:44,33983345c7eee06dd04e945ceac6112ae9cc5279,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3061-3398334,MIT-0,1,128,1,25,core_feat,,
aws-cloudformation__cfn-lint-3176,aws-cloudformation/cfn-lint,python,medium,0.97,2024-04-29 20:13:12,691836389149bc0047b4216c0022d17356321239,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3176-6918363,MIT-0,2,11,3,12,major_bug,,
aws-cloudformation__cfn-lint-3224,aws-cloudformation/cfn-lint,python,medium,0.97,2024-05-09 01:16:44,10b6a8b517c0e90ed825fc207982c67506fe8bf6,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3224-10b6a8b,MIT-0,2,20,2,11,minor_bug,,
aws-cloudformation__cfn-lint-3293,aws-cloudformation/cfn-lint,python,medium,0.96,2024-06-11 16:52:23,5c83f348e9c71dcda6444b32e44c7fb141a8bc28,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3293-5c83f34,MIT-0,1,14,2,14,regression_bug,,
aws-cloudformation__cfn-lint-3373,aws-cloudformation/cfn-lint,python,medium,0.97,2024-06-21 16:56:07,6b1779737313c000f99469059538cdd5313c18d0,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3373-6b17797,MIT-0,2,51,3,0,minor_bug,,
aws-cloudformation__cfn-lint-3377,aws-cloudformation/cfn-lint,python,medium,0.98,2024-06-22 11:43:30,7008855967c67da37eefbb51319ff471c71c3c1a,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3377-7008855,MIT-0,2,10,3,4,minor_bug,,
aws-cloudformation__cfn-lint-3389,aws-cloudformation/cfn-lint,python,medium,0.98,2024-06-24 19:01:06,9bd2a2051758c97299a8a11895b8b060a0f340ac,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3389-9bd2a20,MIT-0,1,1,1,3,minor_bug,,
aws-cloudformation__cfn-lint-3390,aws-cloudformation/cfn-lint,python,medium,0.96,2024-06-24 20:11:09,3d9be79618e80095826882637f13ecf96af88639,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3390-3d9be79,MIT-0,2,39,4,19,major_bug,,
aws-cloudformation__cfn-lint-3400,aws-cloudformation/cfn-lint,python,medium,0.97,2024-06-25 16:22:05,ed39a193ba383ea966b4b8bda000d4828d0be7aa,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3400-ed39a19,MIT-0,2,28,1,7,regression_bug,,
aws-cloudformation__cfn-lint-3402,aws-cloudformation/cfn-lint,python,medium,0.96,2024-06-25 17:53:56,c446ec4cdf1f5227fb36bd68b2db9e63db94ad6a,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3402-c446ec4,MIT-0,2,5,1,2,minor_bug,,
aws-cloudformation__cfn-lint-3439,aws-cloudformation/cfn-lint,python,medium,0.97,2024-06-27 21:19:46,625d38aa377259e976c867287185bfdeed62d63c,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3439-625d38a,MIT-0,4,116,15,0,regression_bug,,
aws-cloudformation__cfn-lint-3461,aws-cloudformation/cfn-lint,python,medium,0.98,2024-07-04 00:17:27,37c53dd099c25646e10b20f50741535136e9494d,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3461-37c53dd,MIT-0,1,2,1,0,regression_bug,,
aws-cloudformation__cfn-lint-3470,aws-cloudformation/cfn-lint,python,medium,0.97,2024-07-06 16:23:17,d598742504a6a6af0e5d882b6876f2f30007b851,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3470-d598742,MIT-0,4,71,15,0,edge_case_bug,,
aws-cloudformation__cfn-lint-3475,aws-cloudformation/cfn-lint,python,medium,0.97,2024-07-08 17:04:23,78e9fa96152d186ec7086d741f5f8ddaba1315e8,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3475-78e9fa9,MIT-0,2,8,1,2,minor_bug,,
aws-cloudformation__cfn-lint-3498,aws-cloudformation/cfn-lint,python,medium,0.97,2024-07-12 14:54:40,a896807eac70aa5723f0bba07ede9302f35f3fac,docker.io/swerebenchv2/aws-cloudformation-cfn-lint:3498-a896807,MIT-0,1,10,1,10,major_bug,,
